order_id,customer_id,product_id,quantity,unit_price,total_amount,order_date,order_status,shipping_city,shipping_state
343,798,79,5,11.71,58.55,2024-01-02,Delivered,New Micheleberg,Indiana
344,593,123,4,75.82,0.0,2024-11-02,Cancelled,Deborahmouth,Connecticut
345,674,55,3,42.27,126.81,2025-10-30,Delivered,Watsontown,Michigan
346,875,18,11,11.27,123.97,2024-05-21,Delivered,Wagnerville,Illinois
347,376,54,4,91.12,364.48,2024-03-24,Shipped,New Victoria,Vermont
348,665,1,4,30.83,123.32,2024-01-12,Delivered,Cynthiatown,Pennsylvania
349,442,174,3,120.66,361.98,2024-09-23,Delivered,Lorichester,Alabama
350,816,35,1,18.72,18.72,2025-12-15,Delivered,Lake Kathleen,Hawaii
351,183,184,1,25.97,25.97,2024-12-16,Delivered,West Alextown,Washington
352,270,51,5,83.6,418.0,2025-11-24,Delivered,Lake Allisonside,Mississippi
353,468,155,2,485.1,970.2,2024-12-30,Delivered,North Tammymouth,Connecticut
354,255,84,1,95.76,95.76,2024-03-10,Returned,Fergusonstad,Georgia
355,10,59,2,6.69,13.38,2025-03-19,Shipped,Davilastad,New Jersey
356,964,158,3,57.88,173.64,2024-10-21,Delivered,Hallberg,Nebraska
357,902,163,2,519.4,1038.8,2025-07-23,Processing,South Mark,Alaska
358,300,198,10,25.72,257.2,2024-06-29,Delivered,East Danielfort,Vermont
359,671,103,4,59.49,237.96,2025-01-05,Delivered,Rayshire,Virginia
360,824,25,3,115.58,346.74,2025-06-23,Delivered,New Katie,Ohio
361,261,160,6,44.92,269.52,2025-09-18,Delivered,Montgomerybury,Hawaii
362,589,45,1,172.19,172.19,2024-10-10,Delivered,South Sandra,Hawaii
363,290,73,3,466.55,1399.65,2024-08-13,Delivered,Lake Jenny,Alaska
364,861,94,4,56.88,227.52,2024-01-31,Delivered,Gregoryton,Idaho
365,555,131,2,61.47,122.94,2025-01-22,Delivered,Martinmouth,New Mexico
366,972,16,1,218.41,218.41,2025-03-02,Processing,Stephensonberg,Arkansas
367,932,39,1,49.93,49.93,2025-06-25,Delivered,Dawnberg,Virginia
368,810,108,5,35.35,176.75,2024-07-28,Delivered,Robertview,Kansas
369,537,95,3,22.59,67.77,2025-02-18,Delivered,North Jamie,Maine
370,312,2,5,18.84,94.2,2024-03-06,Delivered,East Jeffreyhaven,Louisiana
371,781,182,1,361.77,361.77,2025-05-20,Delivered,Watkinsfort,Louisiana
372,283,82,4,37.77,151.08,2024-01-03,Shipped,South Arthur,New York
373,185,34,2,18.21,36.42,2024-04-28,Delivered,New Shelley,Wisconsin
374,745,120,5,8.28,41.4,2025-08-08,Delivered,Lake Jessica,North Dakota
375,856,65,1,180.33,180.33,2025-01-22,Delivered,Port Terriborough,New Jersey
376,64,83,2,462.77,925.54,2025-07-12,Delivered,East Laurenview,Alabama
377,62,27,1,90.21,90.21,2024-09-02,Delivered,New Glen,South Carolina
378,196,55,3,42.27,126.81,2024-03-21,Delivered,Mullinsberg,New York
379,936,115,10,29.6,296.0,2025-11-12,Delivered,Melindaberg,New Mexico
380,194,139,10,41.2,412.0,2024-02-02,Delivered,New Jamesfort,Iowa
381,342,188,5,87.25,436.25,2025-12-23,Delivered,Ashleymouth,West Virginia
382,505,16,1,218.41,218.41,2025-07-13,Delivered,Amandamouth,North Dakota
383,994,185,1,48.88,48.88,2024-08-11,Delivered,West Heatherport,Pennsylvania
384,764,36,2,754.48,1508.96,2024-08-05,Delivered,Mckinneyberg,Idaho
385,246,108,4,35.35,141.4,2025-10-25,Delivered,Jacksonton,Louisiana
386,743,83,3,462.77,1388.31,2024-12-23,Delivered,New Luke,South Dakota
387,699,156,2,29.37,0.0,2024-06-05,Cancelled,North Billy,New Hampshire
388,128,77,2,759.78,1519.56,2024-02-11,Delivered,East Normanton,Montana
389,601,80,4,84.05,336.2,2024-02-28,Delivered,Lake Michelle,Georgia
390,265,93,1,1327.15,1327.15,2024-12-17,Delivered,Nelsonburgh,Indiana
391,790,76,3,218.78,656.34,2025-04-22,Delivered,New Natalie,Mississippi
392,416,196,2,59.8,119.6,2025-01-19,Delivered,Lake Jeffrey,New Mexico
393,953,152,2,1386.63,0.0,2024-06-26,Cancelled,Hopkinstown,Washington
394,285,149,3,9.54,0.0,2024-04-23,Cancelled,Lake Albertmouth,Colorado
395,170,160,3,44.92,134.76,2024-05-27,Delivered,East Diana,Wisconsin
396,480,143,4,86.44,345.76,2024-06-27,Delivered,Christophermouth,Georgia
397,504,49,4,30.9,0.0,2024-08-05,Cancelled,Andersonport,Maryland
398,67,54,1,91.12,91.12,2024-12-06,Delivered,East Luis,Florida
399,25,90,1,18.14,0.0,2025-04-17,Cancelled,Weaverfort,Minnesota
400,686,122,4,28.49,113.96,2025-07-20,Processing,Barrettside,Idaho
401,601,198,2,25.72,51.44,2024-04-21,Shipped,Lake Michelle,Georgia
402,214,179,1,1621.96,1621.96,2025-08-21,Delivered,Robinsonberg,Texas
403,35,23,5,56.34,281.7,2024-02-16,Delivered,Oconnorberg,Idaho
404,590,194,2,78.91,157.82,2024-06-06,Delivered,East Christopher,Delaware
405,931,158,5,57.88,289.4,2024-11-17,Delivered,North Anthony,North Carolina
406,747,162,3,19.45,58.35,2024-07-20,Delivered,East Juanfort,Pennsylvania
407,877,71,2,1339.32,2678.64,2024-03-03,Shipped,Mercadoton,North Dakota
408,674,139,5,41.2,206.0,2024-11-02,Delivered,Watsontown,Michigan
409,816,160,5,44.92,224.6,2024-05-11,Delivered,Lake Kathleen,Hawaii
410,267,102,2,75.07,150.14,2025-10-11,Delivered,South Wesleyfort,Oklahoma
411,925,82,3,37.77,113.31,2025-01-05,Delivered,Kimberlymouth,Indiana
412,430,92,12,33.69,404.28,2025-05-16,Shipped,Jenniferton,Florida
413,901,78,2,81.52,163.04,2024-11-06,Processing,Newtonbury,South Dakota
414,694,70,2,149.45,298.9,2025-12-17,Delivered,North Brian,Colorado
415,397,152,2,1386.63,2773.26,2024-07-29,Delivered,Ericberg,New Hampshire
416,187,38,2,31.4,62.8,2024-07-08,Delivered,Port Cassiefurt,Virginia
417,44,105,4,145.88,583.52,2024-04-24,Delivered,Johnstonside,Kansas
418,514,159,5,24.62,123.1,2025-02-20,Delivered,East Tracyfurt,Indiana
419,832,49,1,30.9,30.9,2024-01-12,Delivered,Morganport,Vermont
420,635,40,4,36.26,145.04,2024-06-27,Processing,Lake Michael,Idaho
421,782,161,3,20.39,61.17,2024-10-21,Delivered,Stephaniebury,New York
422,859,165,5,38.1,190.5,2025-03-22,Delivered,Port Samantha,Maryland
423,901,43,2,744.66,1489.32,2025-04-12,Delivered,Newtonbury,South Dakota
424,688,117,1,123.59,123.59,2024-09-17,Delivered,Port Autumn,Minnesota
425,936,200,3,475.37,1426.11,2025-10-26,Delivered,Melindaberg,New Mexico
426,365,68,4,21.83,87.32,2025-10-03,Delivered,East Tom,Alabama
427,315,126,1,26.67,26.67,2024-12-25,Processing,Normanport,Idaho
428,500,137,1,190.49,190.49,2025-04-27,Delivered,Port Karen,Oklahoma
429,653,158,2,57.88,115.76,2024-03-21,Delivered,North Cesarton,Texas
430,588,173,1,238.82,238.82,2024-12-10,Shipped,Lake Matthewhaven,Kentucky
431,942,47,2,64.42,128.84,2025-03-16,Delivered,Port Hannahfort,Oklahoma
432,977,195,3,97.33,291.99,2024-11-07,Delivered,Brockfurt,Colorado
433,647,118,1,105.56,105.56,2025-01-14,Processing,Campbellton,South Carolina
434,865,192,2,67.26,134.52,2024-01-05,Delivered,Hoffmanton,Texas
435,388,117,3,123.59,370.77,2025-03-24,Delivered,South Shaunhaven,North Dakota
436,255,195,1,97.33,97.33,2025-06-08,Shipped,Fergusonstad,Georgia
437,8,62,6,22.04,132.24,2024-09-30,Delivered,Port Jacqueline,Arizona
438,85,176,2,103.36,206.72,2024-08-31,Delivered,Sextonfort,Kansas
439,63,61,2,169.19,338.38,2025-07-02,Delivered,Stewartstad,Arkansas
440,815,17,4,153.37,613.48,2024-09-19,Delivered,Suttonmouth,California
441,591,81,3,134.83,404.49,2024-04-03,Delivered,Michelleland,West Virginia
442,512,86,1,282.32,282.32,2025-07-13,Delivered,Dianafurt,Missouri
443,681,6,12,32.87,394.44,2025-06-30,Delivered,Andersonstad,North Dakota
444,13,93,1,1327.15,1327.15,2025-09-10,Delivered,Jessicafurt,Virginia
445,415,65,4,180.33,721.32,2024-01-10,Delivered,Port Jasmine,Nevada
446,982,9,1,901.03,901.03,2025-07-21,Shipped,Port David,Colorado
447,245,142,3,89.63,268.89,2025-03-23,Delivered,East Jeremyfort,Idaho
448,949,8,3,71.61,214.83,2024-05-14,Delivered,Grantberg,South Dakota
449,311,200,3,475.37,1426.11,2025-10-10,Delivered,East Parker,Louisiana
450,710,24,1,7.3,7.3,2025-04-20,Delivered,Lake Charles,Tennessee
451,383,84,1,95.76,95.76,2024-06-01,Delivered,Melissafort,Virginia
452,368,109,1,401.48,401.48,2025-10-04,Processing,Penabury,West Virginia
453,578,14,2,252.45,504.9,2024-02-18,Delivered,Lake Judy,Minnesota
454,879,130,2,186.07,372.14,2025-08-25,Delivered,East Michelemouth,Pennsylvania
455,135,13,2,200.56,401.12,2025-10-09,Processing,Port Leslie,California
456,637,93,2,1327.15,2654.3,2025-07-13,Delivered,Hawkinsstad,Hawaii
457,895,155,1,485.1,485.1,2025-12-21,Delivered,Hicksmouth,Oklahoma
458,644,111,2,52.0,104.0,2025-11-10,Delivered,Normanville,Maine
459,25,106,2,137.04,274.08,2025-03-22,Delivered,Weaverfort,Minnesota
460,819,174,1,120.66,120.66,2025-07-08,Delivered,New Deborahton,Florida
461,591,177,1,180.62,180.62,2024-01-23,Delivered,Michelleland,West Virginia
462,354,186,3,178.23,534.69,2025-10-18,Delivered,Ashleyhaven,Vermont
463,104,83,3,462.77,1388.31,2024-09-19,Delivered,Teresamouth,Louisiana
464,62,13,1,200.56,200.56,2024-05-15,Delivered,New Glen,South Carolina
465,546,172,1,94.69,94.69,2025-08-21,Processing,East Amberview,Kentucky
466,513,189,4,84.62,338.48,2025-10-23,Delivered,Johnsonmouth,Indiana
467,597,198,6,25.72,0.0,2025-12-07,Cancelled,South Patrickstad,West Virginia
468,27,160,2,44.92,89.84,2024-07-30,Delivered,Adammouth,Alaska
469,382,124,3,362.45,1087.35,2025-04-20,Delivered,Carrillomouth,Mississippi
470,889,163,2,519.4,1038.8,2024-05-04,Delivered,West Amberfort,Colorado
471,513,102,2,75.07,150.14,2025-01-05,Delivered,Johnsonmouth,Indiana
472,96,106,2,137.04,274.08,2025-08-26,Shipped,Port Jamesview,New Hampshire
473,616,162,2,19.45,38.9,2025-07-16,Delivered,Taylorberg,Wyoming
474,615,63,3,91.76,275.28,2025-07-22,Shipped,East Andrea,Massachusetts
475,417,188,5,87.25,436.25,2025-10-21,Delivered,Danielshaven,Minnesota
476,215,136,1,287.21,0.0,2025-02-01,Cancelled,West Kyletown,South Dakota
477,502,23,5,56.34,281.7,2025-11-23,Delivered,Karenton,Mississippi
478,109,145,2,1051.16,2102.32,2025-09-26,Delivered,Kellytown,Florida
479,501,126,3,26.67,80.01,2025-11-06,Delivered,Lisafurt,Indiana
480,110,50,1,34.59,34.59,2024-08-14,Delivered,East Shelbychester,Louisiana
481,996,154,5,49.99,249.95,2025-11-10,Delivered,North Sarah,Oregon
482,929,78,1,81.52,81.52,2025-03-31,Shipped,Hoffmanview,Idaho
483,336,64,5,40.97,204.85,2024-06-20,Delivered,North Jeffrey,Tennessee
484,343,37,2,226.21,452.42,2024-01-29,Delivered,Berrymouth,Pennsylvania
485,855,32,1,64.15,64.15,2024-06-14,Delivered,Reeseberg,Nebraska
486,24,23,1,56.34,56.34,2025-10-05,Delivered,Port Danielborough,Ohio
487,637,161,6,20.39,122.34,2025-02-28,Shipped,Hawkinsstad,Hawaii
488,998,154,4,49.99,199.96,2025-09-23,Returned,Lake Franciscoton,Kentucky
489,788,6,9,32.87,295.83,2024-09-26,Delivered,Port Paulport,Kentucky
490,450,97,3,62.81,188.43,2025-10-24,Delivered,North Mark,South Carolina
491,82,66,1,491.85,491.85,2025-12-24,Delivered,Velezberg,Rhode Island
492,314,195,1,97.33,97.33,2024-11-09,Delivered,Harrisonshire,North Dakota
493,288,42,3,95.18,285.54,2024-08-02,Delivered,Franklinfurt,Oregon
494,81,133,2,1095.3,2190.6,2024-07-05,Delivered,Lucasmouth,Rhode Island
495,122,62,12,22.04,264.48,2025-02-16,Delivered,Juliemouth,California
496,170,71,1,1339.32,1339.32,2025-12-22,Delivered,East Diana,Wisconsin
497,26,128,2,175.24,350.48,2024-06-02,Delivered,New Dawnfort,Georgia
498,556,160,5,44.92,0.0,2024-04-25,Cancelled,Goodwinberg,Minnesota
499,864,74,4,49.6,198.4,2024-01-15,Delivered,Michaelland,Wisconsin
500,568,143,1,86.44,86.44,2024-09-28,Delivered,Michaelville,Florida
501,263,137,1,190.49,190.49,2024-12-29,Delivered,Millerland,Kentucky
502,173,154,3,49.99,149.97,2024-02-06,Delivered,West Ryan,Wisconsin
503,739,125,6,9.52,57.12,2024-08-21,Delivered,Rodriguezfort,New Hampshire
504,145,123,4,75.82,303.28,2024-08-22,Shipped,Lake Robert,Hawaii
505,659,63,3,91.76,275.28,2025-09-19,Delivered,West Sarah,Alabama
506,469,69,1,87.97,87.97,2025-08-05,Delivered,South Jeffreyton,West Virginia
507,637,1,6,30.83,184.98,2024-06-07,Delivered,Hawkinsstad,Hawaii
508,708,13,2,200.56,401.12,2025-04-17,Delivered,Armstrongbury,Oregon
509,866,159,3,24.62,73.86,2024-08-09,Delivered,East Aaronchester,New Mexico
510,916,94,2,56.88,113.76,2024-09-16,Processing,Chenshire,Nebraska
511,377,55,1,42.27,42.27,2024-07-26,Delivered,Caitlinview,Kansas
512,878,169,1,182.34,0.0,2025-07-29,Cancelled,New Tammy,Louisiana
513,53,169,1,182.34,182.34,2024-02-06,Delivered,Kennethshire,Kansas
514,928,45,4,172.19,688.76,2025-04-17,Delivered,Port Teresachester,Alaska
515,302,181,3,267.26,801.78,2025-02-22,Delivered,Campbellville,Missouri
516,944,140,2,5.91,11.82,2025-09-16,Delivered,South Curtismouth,Oregon
517,417,98,3,231.55,694.65,2024-07-24,Delivered,Danielshaven,Minnesota
518,860,64,5,40.97,204.85,2024-08-01,Delivered,Port Carolton,Massachusetts
519,433,29,2,71.74,143.48,2025-09-06,Delivered,Vaughanshire,North Carolina
520,751,2,7,18.84,131.88,2025-03-31,Shipped,Jesseland,Rhode Island
521,435,186,1,178.23,178.23,2025-01-24,Delivered,Port Bridgetshire,Utah
522,751,179,2,1621.96,3243.92,2025-04-07,Delivered,Jesseland,Rhode Island
523,902,35,2,18.72,37.44,2025-01-16,Returned,South Mark,Alaska
524,528,182,3,361.77,0.0,2025-12-02,Cancelled,Danielleburgh,Oregon
525,820,29,3,71.74,215.22,2025-11-16,Returned,Loganton,Arkansas
526,127,39,1,49.93,49.93,2025-05-24,Delivered,South Jamie,Maryland
527,279,34,1,18.21,18.21,2025-08-21,Delivered,East Joanna,Idaho
528,780,162,1,19.45,19.45,2025-10-31,Returned,Younghaven,New York
529,529,65,1,180.33,180.33,2024-01-31,Returned,Bethborough,Nebraska
530,366,171,1,47.53,47.53,2025-10-01,Processing,Port John,Nebraska
531,397,88,3,35.05,105.15,2024-12-26,Delivered,Ericberg,New Hampshire
532,690,139,3,41.2,123.6,2025-02-02,Delivered,South Roger,Oregon
533,212,127,2,205.74,411.48,2024-01-16,Returned,Port Jeffrey,Minnesota
534,808,59,5,6.69,33.45,2025-02-14,Delivered,Christopherbury,North Dakota
535,939,65,3,180.33,540.99,2024-01-10,Delivered,Ryanland,California
536,503,18,2,11.27,22.54,2024-05-19,Shipped,New Norma,Louisiana
537,777,62,5,22.04,110.2,2024-01-07,Delivered,Mckinneyland,Minnesota
538,91,70,3,149.45,448.35,2025-11-29,Delivered,East Huntershire,Nebraska
539,994,26,6,13.77,82.62,2024-03-17,Delivered,West Heatherport,Pennsylvania
540,258,16,3,218.41,655.23,2025-05-04,Delivered,South Larryview,South Carolina
541,121,134,1,311.18,0.0,2025-05-13,Cancelled,Meganville,Hawaii
542,289,192,1,67.26,67.26,2024-07-05,Delivered,Stanleyview,North Dakota
543,472,185,7,48.88,342.16,2024-04-14,Shipped,Michelleberg,Indiana
544,67,53,4,149.5,598.0,2024-12-20,Processing,East Luis,Florida
545,858,185,2,48.88,97.76,2025-06-18,Delivered,Michaeltown,Rhode Island
546,516,166,12,12.13,145.56,2025-08-28,Delivered,Bryanmouth,South Dakota
547,136,171,7,47.53,332.71,2024-12-14,Processing,Carpenterton,Texas
548,858,132,3,115.46,346.38,2024-06-20,Shipped,Michaeltown,Rhode Island
549,849,156,2,29.37,58.74,2024-08-03,Delivered,Kimberlyburgh,Kentucky
550,176,190,1,105.43,105.43,2025-10-07,Delivered,West Kimberly,Vermont
551,998,80,1,84.05,84.05,2024-07-27,Processing,Lake Franciscoton,Kentucky
552,3,191,3,14.34,43.02,2025-06-16,Processing,North Nicholas,Nevada
553,440,57,1,1697.6,0.0,2024-03-12,Cancelled,Kellyhaven,Kentucky
554,143,2,9,18.84,169.56,2024-04-05,Delivered,Patriciastad,South Carolina
555,969,134,3,311.18,933.54,2025-04-11,Shipped,Lake Jennifer,Nebraska
556,524,30,2,84.94,169.88,2024-10-07,Processing,Johnfurt,South Dakota
557,118,48,1,260.96,260.96,2025-04-28,Delivered,Thompsonview,Utah
558,148,105,1,145.88,145.88,2024-04-20,Shipped,Lisaberg,Kansas
559,237,7,4,45.16,180.64,2025-08-30,Delivered,Santiagoborough,Oklahoma
560,810,119,5,21.46,107.3,2024-05-03,Delivered,Robertview,Kansas
561,996,84,3,95.76,287.28,2024-09-07,Shipped,North Sarah,Oregon
562,862,20,2,34.43,68.86,2024-12-26,Delivered,Port Charlesland,Wisconsin
563,546,35,3,18.72,0.0,2024-02-25,Cancelled,East Amberview,Kentucky
564,305,1,5,30.83,154.15,2024-11-12,Delivered,South Philip,Colorado
565,29,61,1,169.19,169.19,2024-11-11,Shipped,Sarahtown,Wisconsin
566,951,71,1,1339.32,1339.32,2025-05-13,Delivered,Holtstad,Mississippi
567,194,93,1,1327.15,1327.15,2025-09-18,Delivered,New Jamesfort,Iowa
568,596,91,5,48.73,243.65,2024-07-30,Delivered,Michellehaven,New Jersey
569,709,100,1,191.72,191.72,2025-06-02,Processing,Edwardsborough,West Virginia
570,612,107,1,329.62,329.62,2024-10-20,Processing,Brittanyshire,Wyoming
571,588,134,3,311.18,933.54,2024-08-20,Delivered,Lake Matthewhaven,Kentucky
572,800,18,3,11.27,33.81,2024-02-09,Delivered,South Jonathan,Illinois
573,581,196,1,59.8,59.8,2025-03-27,Delivered,Lake Leslie,Missouri
574,265,3,2,104.42,208.84,2025-02-03,Shipped,Nelsonburgh,Indiana
575,267,75,1,17.14,17.14,2025-03-16,Delivered,South Wesleyfort,Oklahoma
576,173,5,2,121.33,242.66,2024-06-04,Delivered,West Ryan,Wisconsin
577,692,156,2,29.37,58.74,2024-11-27,Delivered,Lambbury,Kansas
578,772,127,3,205.74,617.22,2024-07-06,Delivered,East Daniel,North Dakota
579,20,41,3,70.23,210.69,2024-07-12,Delivered,Palmerport,New Mexico
580,891,194,5,78.91,394.55,2025-06-05,Delivered,West David,Iowa
581,162,113,1,97.48,97.48,2024-04-22,Returned,Henryberg,Arkansas
582,337,131,2,61.47,122.94,2024-12-21,Delivered,South Troy,Idaho
583,513,172,5,94.69,473.45,2024-03-27,Delivered,Johnsonmouth,Indiana
584,689,14,1,252.45,252.45,2024-09-06,Delivered,Garyshire,Oklahoma
585,457,5,3,121.33,363.99,2025-06-29,Shipped,North Katrina,Maryland
586,396,45,3,172.19,516.57,2024-11-23,Delivered,Port Darrenfort,Texas
587,641,97,5,62.81,314.05,2024-06-30,Processing,Johnsonside,Michigan
588,889,197,2,8.38,16.76,2025-01-19,Delivered,West Amberfort,Colorado
589,288,73,1,466.55,466.55,2025-06-22,Delivered,Franklinfurt,Oregon
590,517,163,2,519.4,1038.8,2025-07-11,Processing,Danielstad,Missouri
591,249,148,2,75.74,151.48,2024-01-14,Delivered,South Elizabeth,Virginia
592,668,170,2,178.63,357.26,2025-09-07,Delivered,East Adrian,Georgia
593,861,156,1,29.37,29.37,2024-12-16,Delivered,Gregoryton,Idaho
594,598,156,2,29.37,58.74,2024-06-05,Delivered,Lake Jason,Michigan
595,604,109,1,401.48,401.48,2024-01-17,Delivered,Branchburgh,New Jersey
596,750,82,5,37.77,188.85,2024-02-05,Delivered,Albertberg,Kentucky
597,326,117,4,123.59,494.36,2024-09-26,Processing,Jamesview,North Carolina
598,664,148,2,75.74,151.48,2024-07-23,Delivered,Elliottburgh,North Carolina
599,30,105,4,145.88,583.52,2024-04-05,Delivered,North Lisa,Montana
600,539,53,3,149.5,0.0,2025-04-14,Cancelled,Fullerton,Illinois
601,942,188,1,87.25,87.25,2025-11-11,Delivered,Port Hannahfort,Oklahoma
602,158,47,4,64.42,257.68,2025-05-22,Delivered,Walkerberg,Alabama
603,585,12,1,466.36,466.36,2025-07-20,Delivered,Mooreview,Maryland
604,16,70,1,149.45,149.45,2025-12-28,Delivered,North Lisastad,Kansas
605,349,143,4,86.44,345.76,2025-03-30,Delivered,Goodmanside,Louisiana
606,632,106,1,137.04,137.04,2024-04-04,Processing,New Victoria,New York
607,679,181,3,267.26,801.78,2024-05-10,Delivered,Natalieview,Massachusetts
608,838,81,4,134.83,539.32,2024-11-19,Delivered,New Barry,Wyoming
609,13,12,3,466.36,1399.08,2024-12-15,Processing,Jessicafurt,Virginia
610,998,190,2,105.43,210.86,2024-06-04,Delivered,Lake Franciscoton,Kentucky
611,227,180,4,21.56,86.24,2024-07-13,Delivered,Port Kristen,Wisconsin
612,877,118,3,105.56,316.68,2024-09-09,Shipped,Mercadoton,North Dakota
613,858,68,1,21.83,21.83,2024-02-11,Delivered,Michaeltown,Rhode Island
614,977,170,3,178.63,535.89,2025-07-22,Delivered,Brockfurt,Colorado
615,603,120,2,8.28,16.56,2024-02-22,Delivered,Khanborough,South Carolina
616,342,1,3,30.83,92.49,2025-12-31,Shipped,Ashleymouth,West Virginia
617,596,120,4,8.28,33.12,2024-09-23,Delivered,Michellehaven,New Jersey
618,734,58,2,245.48,490.96,2024-07-11,Delivered,West Michelle,Louisiana
619,53,57,1,1697.6,0.0,2025-04-14,Cancelled,Kennethshire,Kansas
620,961,166,12,12.13,145.56,2024-01-20,Delivered,Jennifermouth,Utah
621,622,187,1,393.01,393.01,2024-05-07,Delivered,Lake Seanport,Kansas
622,426,195,1,97.33,0.0,2025-02-01,Cancelled,South Jakeburgh,Michigan
623,512,195,1,97.33,97.33,2025-10-28,Delivered,Dianafurt,Missouri
624,551,40,1,36.26,36.26,2024-10-01,Delivered,Lake Michael,Washington
625,495,35,5,18.72,93.6,2025-04-11,Delivered,New James,West Virginia
626,32,167,3,79.13,237.39,2024-08-03,Returned,Seanside,Illinois
627,173,197,3,8.38,25.14,2024-11-10,Delivered,West Ryan,Wisconsin
628,332,161,2,20.39,40.78,2025-01-30,Delivered,Port Colton,New Jersey
629,29,174,2,120.66,241.32,2025-11-15,Delivered,Sarahtown,Wisconsin
630,945,20,1,34.43,34.43,2025-04-05,Delivered,Harrisshire,Minnesota
631,127,34,2,18.21,36.42,2024-04-25,Delivered,South Jamie,Maryland
632,249,187,1,393.01,393.01,2025-03-01,Delivered,South Elizabeth,Virginia
633,827,148,2,75.74,151.48,2025-09-01,Delivered,East Jamestown,Virginia
634,209,197,4,8.38,33.52,2024-07-30,Delivered,Kevinhaven,South Carolina
635,811,100,4,191.72,766.88,2025-02-04,Delivered,Barkermouth,California
636,932,40,2,36.26,72.52,2025-05-29,Delivered,Dawnberg,Virginia
637,393,184,2,25.97,51.94,2025-12-28,Delivered,Hodgemouth,Colorado
638,418,88,4,35.05,140.2,2025-01-02,Delivered,Veronicafurt,Washington
639,493,118,2,105.56,211.12,2025-10-30,Processing,New Christopherchester,Hawaii
640,394,136,3,287.21,861.63,2025-01-17,Delivered,Mariachester,Wyoming
641,163,145,2,1051.16,2102.32,2024-09-10,Delivered,Gravesville,Rhode Island
642,878,35,5,18.72,93.6,2025-04-30,Delivered,New Tammy,Louisiana
643,343,98,2,231.55,463.1,2025-12-30,Delivered,Berrymouth,Pennsylvania
644,288,10,1,1605.0,1605.0,2025-01-24,Shipped,Franklinfurt,Oregon
645,678,115,3,29.6,88.8,2025-10-10,Delivered,Palmerport,Tennessee
646,823,59,4,6.69,26.76,2024-09-20,Delivered,East Brianna,Texas
647,485,166,5,12.13,60.65,2024-12-25,Delivered,Port Katieton,Wisconsin
648,512,85,1,245.72,0.0,2025-12-27,Cancelled,Dianafurt,Missouri
649,826,140,6,5.91,35.46,2025-11-13,Delivered,North Andrewview,Idaho
